nba_player_id,first_name,last_name,full_name,team_id,team_abbr,position,bio,headshot_url,active
1051,Dean,Garrett,Dean Garrett,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1051.png,False
203197,Diante,Garrett,Diante Garrett,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/203197.png,False
76788,Eldo,Garrett,Eldo Garrett,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76788.png,False
1630585,Marcus,Garrett,Marcus Garrett,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1630585.png,False
76789,Rowland,Garrett,Rowland Garrett,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76789.png,False
76790,Tom,Garrick,Tom Garrick,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76790.png,False
76791,John,Garris,John Garris,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76791.png,False
1619,Kiwane,Garris,Kiwane Garris,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1619.png,False
1727,Pat,Garrity,Pat Garrity,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1727.png,False
1630586,Usman,Garuba,Usman Garuba,1610612744,GSW,,,https://cdn.nba.com/headshots/nba/latest/260x190/1630586.png,True
76793,Jim,Garvin,Jim Garvin,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76793.png,False
1630568,Luka,Garza,Luka Garza,1610612750,MIN,,,https://cdn.nba.com/headshots/nba/latest/260x190/1630568.png,True
201188,Marc,Gasol,Marc Gasol,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/201188.png,False
2200,Pau,Gasol,Pau Gasol,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/2200.png,False
76794,Frank,Gates,Frank Gates,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76794.png,False
1629232,Kaiser,Gates,Kaiser Gates,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1629232.png,False
423,Chris,Gatling,Chris Gatling,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/423.png,False
930,Kenny,Gattison,Kenny Gattison,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/930.png,False
200752,Rudy,Gay,Rudy Gay,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/200752.png,False
76797,Ed,Gayda,Ed Gayda,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76797.png,False
1845,Andrew,Gaze,Andrew Gaze,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1845.png,False
1627771,Michael,Gbinije,Michael Gbinije,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1627771.png,False
1002,Reggie,Geary,Reggie Geary,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1002.png,False
202087,Alonzo,Gee,Alonzo Gee,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/202087.png,False
761,Matt,Geiger,Matt Geiger,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/761.png,False
101153,Mickael,Gelabale,Mickael Gelabale,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/101153.png,False
1904,Devean,George,Devean George,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1904.png,False
76800,Jack,George,Jack George,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76800.png,False
1641718,Keyonte,George,Keyonte George,1610612762,UTA,,,https://cdn.nba.com/headshots/nba/latest/260x190/1641718.png,True
1642273,Kyshawn,George,Kyshawn George,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1642273.png,False
202331,Paul,George,Paul George,1610612746,LAC,,,https://cdn.nba.com/headshots/nba/latest/260x190/202331.png,True
76801,Tate,George,Tate George,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76801.png,False
1627875,Marcus,Georges-Hunt,Marcus Georges-Hunt,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1627875.png,False
76802,Gus,Gerard,Gus Gerard,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76802.png,False
76803,Derrick,Gervin,Derrick Gervin,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76803.png,False
76804,George,Gervin,George Gervin,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76804.png,False
76805,Gorham,Getchell,Gorham Getchell,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76805.png,False
76806,John,Gianelli,John Gianelli,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76806.png,False
76807,Dick,Gibbs,Dick Gibbs,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76807.png,False
200789,Daniel,Gibson,Daniel Gibson,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/200789.png,False
76808,Dee,Gibson,Dee Gibson,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76808.png,False
1626780,Jonathan,Gibson,Jonathan Gibson,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1626780.png,False
76809,Mel,Gibson,Mel Gibson,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76809.png,False
76810,Mike,Gibson,Mike Gibson,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76810.png,False
201959,Taj,Gibson,Taj Gibson,1610612765,DET,,,https://cdn.nba.com/headshots/nba/latest/260x190/201959.png,True
76811,Ward,Gibson,Ward Gibson,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76811.png,False
201592,J.R.,Giddens,J.R. Giddens,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/201592.png,False
1630581,Josh,Giddey,Josh Giddey,1610612760,OKC,,,https://cdn.nba.com/headshots/nba/latest/260x190/1630581.png,True
201821,Trey,Gilder,Trey Gilder,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/201821.png,False
1628385,Harry,Giles III,Harry Giles III,1610612747,LAL,,,https://cdn.nba.com/headshots/nba/latest/260x190/1628385.png,True
1628983,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,1610612760,OKC,,,https://cdn.nba.com/headshots/nba/latest/260x190/1628983.png,True
1630264,Anthony,Gill,Anthony Gill,1610612764,WAS,,,https://cdn.nba.com/headshots/nba/latest/260x190/1630264.png,True
2109,Eddie,Gill,Eddie Gill,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/2109.png,False
383,Kendall,Gill,Kendall Gill,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/383.png,False
76812,Ben,Gillery,Ben Gillery,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76812.png,False
1631221,Collin,Gillespie,Collin Gillespie,1610612743,DEN,,,https://cdn.nba.com/headshots/nba/latest/260x190/1631221.png,True
1630273,Freddie,Gillespie,Freddie Gillespie,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1630273.png,False
76813,Gene,Gillette,Gene Gillette,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76813.png,False
288,Armen,Gilliam,Armen Gilliam,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/288.png,False
76815,Herm,Gilliam,Herm Gilliam,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76815.png,False
600014,Artis,Gilmore,Artis Gilmore,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/600014.png,False
76817,Walt,Gilmore,Walt Gilmore,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76817.png,False
76818,Chuck,Gilmur,Chuck Gilmur,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76818.png,False
1631367,Jacob,Gilyard,Jacob Gilyard,1610612751,BKN,,,https://cdn.nba.com/headshots/nba/latest/260x190/1631367.png,True
1938,Manu,Ginobili,Manu Ginobili,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1938.png,False
1921,Gordan,Giricek,Gordan Giricek,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1921.png,False
76819,Jack,Givens,Jack Givens,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76819.png,False
202148,Mickell,Gladness,Mickell Gladness,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/202148.png,False
76820,George,Glamack,George Glamack,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76820.png,False
76821,Gerald,Glass,Gerald Glass,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76821.png,False
76822,Mike,Glenn,Mike Glenn,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76822.png,False
76823,Norman,Glick,Norman Glick,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76823.png,False
76824,Georgi,Glouchkov,Georgi Glouchkov,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76824.png,False
76825,Clarence,Glover,Clarence Glover,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76825.png,False
1901,Dion,Glover,Dion Glover,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1901.png,False
2601,Andreas,Glyniadakis,Andreas Glyniadakis,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/2601.png,False
76826,Mike,Gminski,Mike Gminski,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76826.png,False
203497,Rudy,Gobert,Rudy Gobert,1610612750,MIN,,,https://cdn.nba.com/headshots/nba/latest/260x190/203497.png,True
76827,Dan,Godfread,Dan Godfread,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76827.png,False
76828,Tom,Gola,Tom Gola,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76828.png,False
76829,Ben,Goldfaden,Ben Goldfaden,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76829.png,False
1642884,Vladislav,Goldin,Vladislav Goldin,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1642884.png,False
924,Anthony,Goldwire,Anthony Goldwire,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/924.png,False
101155,Ryan,Gomes,Ryan Gomes,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/101155.png,False
76830,Glen,Gondrezick,Glen Gondrezick,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76830.png,False
76831,Grant,Gondrezick,Grant Gondrezick,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76831.png,False
1642864,Hugo,González,Hugo González,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1642864.png,False
2400,Drew,Gooden,Drew Gooden,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/2400.png,False
76832,Gail,Goodrich,Gail Goodrich,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76832.png,False
1864,Steve,Goodrich,Steve Goodrich,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1864.png,False
203462,Archie,Goodwin,Archie Goodwin,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/203462.png,False
1629164,Brandon,Goodwin,Brandon Goodwin,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1629164.png,False
1630692,Jordan,Goodwin,Jordan Goodwin,1610612763,MEM,,,https://cdn.nba.com/headshots/nba/latest/260x190/1630692.png,True
76833,Wilfred,Goodwin,Wilfred Goodwin,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76833.png,False
203932,Aaron,Gordon,Aaron Gordon,1610612743,DEN,,,https://cdn.nba.com/headshots/nba/latest/260x190/203932.png,True
2732,Ben,Gordon,Ben Gordon,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/2732.png,False
204079,Drew,Gordon,Drew Gordon,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/204079.png,False
201569,Eric,Gordon,Eric Gordon,1610612756,PHX,,,https://cdn.nba.com/headshots/nba/latest/260x190/201569.png,True
76834,Lancaster,Gordon,Lancaster Gordon,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76834.png,False
76835,Paul,Gordon,Paul Gordon,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76835.png,False
101162,Marcin,Gortat,Marcin Gortat,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/101162.png,False
1641789,Jazian,Gortman,Jazian Gortman,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1641789.png,False
76836,Leo,Gottlieb,Leo Gottlieb,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76836.png,False
202726,Andrew,Goudelock,Andrew Goudelock,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/202726.png,False
76837,Bato,Govedarica,Bato Govedarica,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76837.png,False
76838,Joe,Graboski,Joe Graboski,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76838.png,False
76839,Ricky,Grace,Ricky Grace,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76839.png,False
1628984,Devonte',Graham,Devonte' Graham,1610612759,SAS,,,https://cdn.nba.com/headshots/nba/latest/260x190/1628984.png,True
37,Greg,Graham,Greg Graham,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/37.png,False
101121,Joey,Graham,Joey Graham,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/101121.png,False
76843,Mal,Graham,Mal Graham,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76843.png,False
76841,Orlando,Graham,Orlando Graham,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76841.png,False
76842,Paul,Graham,Paul Graham,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76842.png,False
101211,Stephen,Graham,Stephen Graham,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/101211.png,False
1626203,Treveon,Graham,Treveon Graham,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1626203.png,False
76844,Jim,Grandholm,Jim Grandholm,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76844.png,False
97,Ronnie,Grandison,Ronnie Grandison,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/97.png,False
101122,Danny,Granger,Danny Granger,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/101122.png,False
76847,Stewart,Granger,Stewart Granger,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76847.png,False
258,Brian,Grant,Brian Grant,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/258.png,False
76850,Bud,Grant,Bud Grant,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76850.png,False
202,Gary,Grant,Gary Grant,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/202.png,False
285,Greg,Grant,Greg Grant,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/285.png,False
265,Harvey,Grant,Harvey Grant,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/265.png,False
270,Horace,Grant,Horace Grant,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/270.png,False
203924,Jerami,Grant,Jerami Grant,1610612757,POR,,,https://cdn.nba.com/headshots/nba/latest/260x190/203924.png,True
1626170,Jerian,Grant,Jerian Grant,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1626170.png,False
76852,Josh,Grant,Josh Grant,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76852.png,False
1514,Paul,Grant,Paul Grant,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1514.png,False
76853,Travis,Grant,Travis Grant,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76853.png,False
1629055,Donte,Grantham,Donte Grantham,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1629055.png,False
76854,Don,Grate,Don Grate,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76854.png,False
76855,Butch,Graves,Butch Graves,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76855.png,False
1629755,Hassani,Gravett,Hassani Gravett,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1629755.png,False
201189,Aaron,Gray,Aaron Gray,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/201189.png,False
1070,Devin,Gray,Devin Gray,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1070.png,False
1516,Ed,Gray,Ed Gray,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1516.png,False
1026,Evric,Gray,Evric Gray,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1026.png,False
76859,Gary,Gray,Gary Gray,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76859.png,False
1627982,Josh,Gray,Josh Gray,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1627982.png,False
76860,Leonard,Gray,Leonard Gray,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76860.png,False
1630564,RaiQuan,Gray,RaiQuan Gray,1610612759,SAS,,,https://cdn.nba.com/headshots/nba/latest/260x190/1630564.png,True
76861,Stuart,Gray,Stuart Gray,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76861.png,False
76862,Sylvester,Gray,Sylvester Gray,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76862.png,False
76863,Wyndol,Gray,Wyndol Gray,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76863.png,False
81,Jeff,Grayer,Jeff Grayer,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/81.png,False
76865,Bob,Greacen,Bob Greacen,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76865.png,False
920,A.C.,Green,A.C. Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/920.png,False
1631260,AJ,Green,AJ Green,1610612749,MIL,,,https://cdn.nba.com/headshots/nba/latest/260x190/1631260.png,True
201980,Danny,Green,Danny Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/201980.png,False
101209,Devin,Green,Devin Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/101209.png,False
203110,Draymond,Green,Draymond Green,1610612744,GSW,,,https://cdn.nba.com/headshots/nba/latest/260x190/203110.png,True
203475,Erick,Green,Erick Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/203475.png,False
101123,Gerald,Green,Gerald Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/101123.png,False
203210,JaMychal,Green,JaMychal Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/203210.png,False
1630224,Jalen,Green,Jalen Green,1610612745,HOU,,,https://cdn.nba.com/headshots/nba/latest/260x190/1630224.png,True
1629750,Javonte,Green,Javonte Green,1610612741,CHI,,,https://cdn.nba.com/headshots/nba/latest/260x190/1629750.png,True
201145,Jeff,Green,Jeff Green,1610612745,HOU,,,https://cdn.nba.com/headshots/nba/latest/260x190/201145.png,True
76867,Johnny,Green,Johnny Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76867.png,False
1630182,Josh,Green,Josh Green,1610612742,DAL,,,https://cdn.nba.com/headshots/nba/latest/260x190/1630182.png,True
76868,Ken,Green,Ken Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76868.png,False
76869,Kenny,Green,Kenny Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76869.png,False
600011,Lamar,Green,Lamar Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/600011.png,False
1036,Litterial,Green,Litterial Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1036.png,False
76872,Luther,Green,Luther Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76872.png,False
76873,Mike,Green,Mike Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76873.png,False
76874,Rickey,Green,Rickey Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76874.png,False
76875,Sean,Green,Sean Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76875.png,False
76877,Si,Green,Si Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76877.png,False
76876,Sidney,Green,Sidney Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76876.png,False
76878,Steve,Green,Steve Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76878.png,False
201192,Taurean,Green,Taurean Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/201192.png,False
76879,Tommy,Green,Tommy Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76879.png,False
2584,Willie,Green,Willie Green,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/2584.png,False
201590,Donte,Greene,Donte Greene,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/201590.png,False
101158,Orien,Greene,Orien Greene,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/101158.png,False
76880,Jerry,Greenspan,Jerry Greenspan,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76880.png,False
76881,David,Greenwood,David Greenwood,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76881.png,False
76882,Hal,Greer,Hal Greer,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76882.png,False
2696,Lynn,Greer,Lynn Greer,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/2696.png,False
76883,Gary,Gregor,Gary Gregor,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76883.png,False
76884,Claude,Gregory,Claude Gregory,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76884.png,False
76885,John,Greig,John Greig,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76885.png,False
76886,Norm,Grekin,Norm Grekin,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76886.png,False
76887,Kevin,Grevey,Kevin Grevey,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76887.png,False
1631100,AJ,Griffin,AJ Griffin,1610612737,ATL,,,https://cdn.nba.com/headshots/nba/latest/260x190/1631100.png,True
1559,Adrian,Griffin,Adrian Griffin,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1559.png,False
201933,Blake,Griffin,Blake Griffin,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/201933.png,False
2204,Eddie,Griffin,Eddie Griffin,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/2204.png,False
76888,Greg,Griffin,Greg Griffin,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76888.png,False
76889,Paul,Griffin,Paul Griffin,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76889.png,False
201981,Taylor,Griffin,Taylor Griffin,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/201981.png,False
76890,Darrell,Griffith,Darrell Griffith,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76890.png,False
76891,Chuck,Grigsby,Chuck Grigsby,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76891.png,False
1629656,Quentin,Grimes,Quentin Grimes,1610612765,DET,,,https://cdn.nba.com/headshots/nba/latest/260x190/1629656.png,True
1575,Derek,Grimm,Derek Grimm,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1575.png,False
76893,George,Grimshaw,George Grimshaw,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76893.png,False
76894,Dick,Groat,Dick Groat,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76894.png,False
76895,Bob,Gross,Bob Gross,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76895.png,False
76896,Jerry,Grote,Jerry Grote,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76896.png,False
76897,Alex,Groza,Alex Groza,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76897.png,False
101219,Anthony,Grundy,Anthony Grundy,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/101219.png,False
76899,Ernie,Grunfeld,Ernie Grunfeld,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76899.png,False
76900,Gene,Guarilia,Gene Guarilia,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76900.png,False
76901,Petur,Gudmundsson,Petur Gudmundsson,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76901.png,False
1629741,Marko,Guduric,Marko Guduric,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1629741.png,False
76902,Richie,Guerin,Richie Guerin,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76902.png,False
1631338,Mouhamadou,Gueye,Mouhamadou Gueye,1610612761,TOR,,,https://cdn.nba.com/headshots/nba/latest/260x190/1631338.png,True
1631243,Mouhamed,Gueye,Mouhamed Gueye,1610612737,ATL,,,https://cdn.nba.com/headshots/nba/latest/260x190/1631243.png,True
339,Tom,Gugliotta,Tom Gugliotta,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/339.png,False
76903,Andres,Guibert,Andres Guibert,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76903.png,False
76904,Jay,Guidinger,Jay Guidinger,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76904.png,False
76905,Coulby,Gunther,Coulby Gunther,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76905.png,False
76906,Dave,Gunther,Dave Gunther,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76906.png,False
76907,Al,Guokas,Al Guokas,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76907.png,False
76908,Matt,Guokas,Matt Guokas,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76908.png,False
76909,Matt,Guokas,Matt Guokas,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76909.png,False
203268,Jorge,Gutierrez,Jorge Gutierrez,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/203268.png,False
1629657,Kyle,Guy,Kyle Guy,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1629657.png,False
2062,A.J.,Guyton,A.J. Guyton,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/2062.png,False
2775,Ha,Ha,Ha Ha,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/2775.png,False
1629060,Rui,Hachimura,Rui Hachimura,1610612747,LAL,,,https://cdn.nba.com/headshots/nba/latest/260x190/1629060.png,True
76910,Rudy,Hackett,Rudy Hackett,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76910.png,False
201632,Hamed,Haddadi,Hamed Haddadi,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/201632.png,False
76911,Scott,Haffner,Scott Haffner,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76911.png,False
76912,Cliff,Hagan,Cliff Hagan,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76912.png,False
76913,Glenn,Hagan,Glenn Hagan,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76913.png,False
1630204,Ashton,Hagans,Ashton Hagans,1610612757,POR,,,https://cdn.nba.com/headshots/nba/latest/260x190/1630204.png,True
76914,Bob,Hahn,Bob Hahn,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76914.png,False
76915,Al,Hairston,Al Hairston,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76915.png,False
76916,Happy,Hairston,Happy Hairston,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76916.png,False
76917,Lindsay,Hairston,Lindsay Hairston,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76917.png,False
201612,Malik,Hairston,Malik Hairston,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/201612.png,False
203798,PJ,Hairston,PJ Hairston,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/203798.png,False
2409,Marcus,Haislip,Marcus Haislip,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/2409.png,False
76918,Chuck,Halbert,Chuck Halbert,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76918.png,False
76919,Harvey,Halbrook,Harvey Halbrook,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76919.png,False
76920,Bruce,Hale,Bruce Hale,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/76920.png,False
917,Jack,Haley,Jack Haley,0,,,,https://cdn.nba.com/headshots/nba/latest/260x190/917.png,False
